cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
4,42,1843667447,285923857,308842390,308842390_1843667447_285923857,True,169.639,Regent Street,tertiary
4,43,285923857,1843667428,308842389,308842389_1843667428_285923857,True,97.415,Regent Street,tertiary
4,44,1843667428,285923830,173577831,173577831_1843667428_285923830,True,82.237,Portland Place,residential
4,45,285923830,285923858,232951370,232951370_285923830_285923858,True,122.316,Cromwell Street,residential
4,46,285923858,285923859,173577852,173577852_285923858_285923859,True,162.701,Oxford Street,residential
4,47,285923859,1843667451,"[822222315, 303560142]","[822222315, 303560142]_1843667451_285923859",True,136.01399999999998,Royal Street,secondary
4,48,1843667451,174778835,"[688568545, 655889606]","[688568545, 655889606]_174778835_1843667451",True,182.298,Saint James Road,secondary
4,49,174778835,285923886,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
4,50,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
5,1,1843667466,1843667471,173175105,173175105_1843667466_1843667471,True,307.031,Queens Road,residential
5,2,1843667471,1843667470,788303536,788303536_1843667470_1843667471,True,51.685,Queens Road,tertiary
5,3,1843667470,1843667484,235918161,235918161_1843667470_1843667484,True,98.189,Birdwood Street,residential
5,4,1843667484,1843667487,235918161,235918161_1843667484_1843667487,True,8.084,Birdwood Street,residential
5,5,1843667487,1843667493,235918161,235918161_1843667487_1843667493,True,54.567,Birdwood Street,residential
5,6,1843667493,1843667488,173577903,173577903_1843667488_1843667493,True,262.716,Watson Street,residential
5,7,1843667488,1843667464,235918156,235918156_1843667464_1843667488,True,128.382,Orchardtown Road,tertiary
5,8,1843667464,1843667467,535205166,535205166_1843667464_1843667467,True,71.63,Queens Road,tertiary
5,9,1843667467,1843667449,173577870,173577870_1843667449_1843667467,True,207.134,High Street,residential
5,10,1843667449,1843667445,173577948,173577948_1843667445_1843667449,True,150.46,Saint James Road,residential
5,11,1843667445,1843667441,173577837,173577837_1843667441_1843667445,True,105.97099999999999,Evescourt Road,residential
5,12,1843667441,1843667439,173577837,173577837_1843667439_1843667441,True,50.892,Evescourt Road,residential
5,13,1843667439,285923857,1322490625,1322490625_1843667439_285923857,True,121.28900000000002,Carrington Parade,residential
5,14,285923857,1843667439,1322490625,1322490625_1843667439_285923857,True,121.28900000000002,Carrington Parade,residential
5,15,1843667439,1843667441,173577837,173577837_1843667439_1843667441,True,50.892,Evescourt Road,residential
5,16,1843667441,1843667445,173577837,173577837_1843667441_1843667445,True,105.97099999999999,Evescourt Road,residential
5,17,1843667445,1843667469,173577837,173577837_1843667445_1843667469,True,271.093,Evescourt Road,residential
5,18,1843667469,1843667467,535205166,535205166_1843667467_1843667469,True,121.699,Queens Road,tertiary
5,19,1843667467,1843667469,535205166,535205166_1843667467_1843667469,True,121.699,Queens Road,tertiary
5,20,1843667469,1843667470,535205169,535205169_1843667469_1843667470,True,68.519,Queens Road,tertiary
5,21,1843667470,1843667484,235918161,235918161_1843667470_1843667484,True,98.189,Birdwood Street,residential
5,22,1843667484,1843667487,235918161,235918161_1843667484_1843667487,True,8.084,Birdwood Street,residential
5,23,1843667487,1843667493,235918161,235918161_1843667487_1843667493,True,54.567,Birdwood Street,residential
5,24,1843667493,1843667498,235918161,235918161_1843667493_1843667498,True,39.086,Birdwood Street,residential
5,25,1843667498,285924037,173577918,173577918_1843667498_285924037,True,92.473,Rydal Street,residential
5,26,285924037,1843667498,173577918,173577918_1843667498_285924037,True,92.473,Rydal Street,residential
5,27,1843667498,1843667503,535205172,535205172_1843667498_1843667503,True,39.874,Birdwood Street,residential
5,28,1843667503,285923927,535205172,535205172_1843667503_285923927,True,241.10199999999998,Birdwood Street,residential
5,29,285923927,1843667517,235918160,235918160_1843667517_285923927,True,261.12899999999996,Freyberg Street,residential
5,30,1843667517,1840020223,415483041,415483041_1840020223_1843667517,True,55.547000000000004,Orchardtown Road,tertiary
5,31,1840020223,285923942,415483041,415483041_1840020223_285923942,True,25.527,Orchardtown Road,tertiary
5,32,285923942,1840020227,173174988,173174988_1840020227_285923942,True,18.015,Blamey Avenue,residential
5,33,1840020227,1840020219,173175072,173175072_1840020219_1840020227,True,34.449,Orchardtown Road,residential
5,34,1840020219,1840020227,173175072,173175072_1840020219_1840020227,True,34.449,Orchardtown Road,residential
5,35,1840020227,285923942,173174988,173174988_1840020227_285923942,True,18.015,Blamey Avenue,residential
5,36,285923942,1840020223,415483041,415483041_1840020223_285923942,True,25.527,Orchardtown Road,tertiary
5,37,1840020223,1843667517,415483041,415483041_1840020223_1843667517,True,55.547000000000004,Orchardtown Road,tertiary
5,38,1843667517,5325137595,235918156,235918156_1843667517_5325137595,True,81.973,Orchardtown Road,tertiary
5,39,5325137595,1843667499,235918156,235918156_1843667499_5325137595,True,149.993,Orchardtown Road,tertiary
5,40,1843667499,1843667496,235918156,235918156_1843667496_1843667499,True,8.293,Orchardtown Road,tertiary
5,41,1843667496,1843667488,235918156,235918156_1843667488_1843667496,True,82.705,Orchardtown Road,tertiary
