cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
18,8,276839790,276839789,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
18,9,276839789,285923927,235918157,235918157_276839789_285923927,True,93.723,Birdwood Street,residential
18,10,285923927,1843667503,535205172,535205172_1843667503_285923927,True,241.10199999999998,Birdwood Street,residential
18,11,1843667503,285923927,535205172,535205172_1843667503_285923927,True,241.10199999999998,Birdwood Street,residential
18,12,285923927,1843667503,535205172,535205172_1843667503_285923927,True,241.10199999999998,Birdwood Street,residential
18,13,1843667503,1843667498,535205172,535205172_1843667498_1843667503,True,39.874,Birdwood Street,residential
18,14,1843667498,285924037,173577918,173577918_1843667498_285924037,True,92.473,Rydal Street,residential
18,15,285924037,285924033,235918154,235918154_285924033_285924037,True,198.178,Knight Street,residential
18,16,285924033,285923927,"[235918160, 235918154]","[235918160, 235918154]_285923927_285924033",True,172.124,"['Knight Street', 'Freyberg Street']",residential
18,17,285923927,276839789,235918157,235918157_276839789_285923927,True,93.723,Birdwood Street,residential
18,18,276839789,276839790,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
18,19,276839790,276839788,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
18,20,276839788,276839791,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
18,21,276839791,1840020279,"[244673314, 235918157]","[244673314, 235918157]_1840020279_276839791",True,229.35299999999998,"['Birdwood Street', 'Allan Street']",residential
18,22,1840020279,1840020292,244673314,244673314_1840020279_1840020292,True,193.103,Allan Street,residential
18,23,1840020292,1840020314,415483046,415483046_1840020292_1840020314,True,438.793,Grinsell Street,residential
18,24,1840020314,1840020315,461776404,461776404_1840020314_1840020315,True,33.918,Grinsell Street,residential
18,25,1840020315,1840020321,"[263596288, 461776404]","[263596288, 461776404]_1840020315_1840020321",True,237.296,Grinsell Street,residential
19,1,1840020321,1840020315,"[263596288, 461776404]","[263596288, 461776404]_1840020315_1840020321",True,237.296,Grinsell Street,residential
19,2,1840020315,1840020314,461776404,461776404_1840020314_1840020315,True,33.918,Grinsell Street,residential
19,3,1840020314,1840020292,415483046,415483046_1840020292_1840020314,True,438.793,Grinsell Street,residential
19,4,1840020292,276839881,173174963,173174963_1840020292_276839881,True,83.096,Orchardtown Road,residential
19,5,276839881,6144518511,415483043,415483043_276839881_6144518511,True,50.321,Orchardtown Road,residential
19,6,6144518511,276839882,415483043,415483043_276839882_6144518511,True,8.837,Orchardtown Road,residential
19,7,276839882,6144518497,415483043,415483043_276839882_6144518497,True,72.727,Orchardtown Road,residential
19,8,6144518497,12446969779,415483043,415483043_12446969779_6144518497,True,2.84,Orchardtown Road,residential
19,9,12446969779,2643520648,"[415483043, 688568541, 1345398646]","[415483043, 688568541, 1345398646]_12446969779_2643520648",True,109.95400000000001,Orchardtown Road,residential
19,10,2643520648,8975857810,688568560,688568560_2643520648_8975857810,True,25.98,Orchardtown Road,tertiary
19,11,8975857810,285923942,"[415483041, 1221729709]","[415483041, 1221729709]_285923942_8975857810",True,101.35199999999999,Orchardtown Road,tertiary
19,12,285923942,1840020223,415483041,415483041_1840020223_285923942,True,25.527,Orchardtown Road,tertiary
19,13,1840020223,1843667517,415483041,415483041_1840020223_1843667517,True,55.547000000000004,Orchardtown Road,tertiary
19,14,1843667517,5325137595,235918156,235918156_1843667517_5325137595,True,81.973,Orchardtown Road,tertiary
19,15,5325137595,1843667499,235918156,235918156_1843667499_5325137595,True,149.993,Orchardtown Road,tertiary
19,16,1843667499,1843667496,235918156,235918156_1843667496_1843667499,True,8.293,Orchardtown Road,tertiary
19,17,1843667496,1843667503,173577858,173577858_1843667496_1843667503,True,262.079,Jean Street,residential
19,18,1843667503,1843667498,535205172,535205172_1843667498_1843667503,True,39.874,Birdwood Street,residential
19,19,1843667498,1843667493,235918161,235918161_1843667493_1843667498,True,39.086,Birdwood Street,residential
19,20,1843667493,1843667487,235918161,235918161_1843667487_1843667493,True,54.567,Birdwood Street,residential
19,21,1843667487,1843667484,235918161,235918161_1843667484_1843667487,True,8.084,Birdwood Street,residential
19,22,1843667484,1843667470,235918161,235918161_1843667470_1843667484,True,98.189,Birdwood Street,residential
19,23,1843667470,1843667469,535205169,535205169_1843667469_1843667470,True,68.519,Queens Road,tertiary
19,24,1843667469,1843667467,535205166,535205166_1843667467_1843667469,True,121.699,Queens Road,tertiary
19,25,1843667467,1843667464,535205166,535205166_1843667464_1843667467,True,71.63,Queens Road,tertiary
19,26,1843667464,1843667488,235918156,235918156_1843667464_1843667488,True,128.382,Orchardtown Road,tertiary
19,27,1843667488,1843667496,235918156,235918156_1843667488_1843667496,True,82.705,Orchardtown Road,tertiary
19,28,1843667496,1843667499,235918156,235918156_1843667496_1843667499,True,8.293,Orchardtown Road,tertiary
19,29,1843667499,5325137595,235918156,235918156_1843667499_5325137595,True,149.993,Orchardtown Road,tertiary
19,30,5325137595,1843667517,235918156,235918156_1843667517_5325137595,True,81.973,Orchardtown Road,tertiary
19,31,1843667517,1840020223,415483041,415483041_1840020223_1843667517,True,55.547000000000004,Orchardtown Road,tertiary
19,32,1840020223,285923942,415483041,415483041_1840020223_285923942,True,25.527,Orchardtown Road,tertiary
